coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Nov 27 21:54:20 +0000 2020,,,https://twitter.com/abcnews/status/1332403620705226753,8,1332442660540350000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Had a chat to a bloke from Orange (now in New York) who was the ‘first’ to question the Oxford-AstraZeneca vaccine. The world followed. https://t.co/CUouDEF5Qq,https://twitter.com/Sasbites/status/1332442660540350464,Mon Nov 29 10:56:04 +0000 2010,Sasbites,FALSE,@ABCNews Specialist Reporting Team | via @AustVolunteers 🇸🇧/The West Australian | #pacific media trainer | Music nerd | Sandgroper 🖤💛| sas.nick@abc.net.au,1479,2973,2369,72,"Sydney, New South Wales",Nick Sas,Sasbites,4805,,https://www.abc.net.au/news/nick-sas/9855390?pfm=ms,TRUE
,Wed Nov 18 13:17:49 +0000 2020,,,https://twitter.com/pfizer/status/1329032586421805056,5,1329051184896800000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fuck yes. 
That's 2 effective vaccines in under 12 months. Science is grand. https://t.co/NgC09StldK",https://twitter.com/bitchyhistory/status/1329051184896806919,Tue Feb 17 04:24:18 +0000 2009,bitchyhistory,FALSE,The Bitchy Historian on FB. MA-History of Antiquity/Byzantium w/focus on dress and superstition. Incipient PhD Student. She/her #twitterstorians #teamtampabay,5033,1327,970,23,#floridawoman,Angela ☠ 📜,bitchyhistory,9481,,http://thebitchyhistorian.com,FALSE
,Mon Nov 09 14:52:11 +0000 2020,,,,41,1325813439567150000,,,,en,,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Inject this straight into my veins.""
—me to Pfizer executives when the COVID-19 vaccine is available",https://twitter.com/zzzzaaaacccchhh/status/1325813439567159297,Mon Jul 02 15:34:50 +0000 2012,zzzzaaaacccchhh,FALSE,"Freelance writer and editor. Contributor to Pitchfork, MEL, Vulture, etc. My 33 1/3 book is out now. Still sitting in a room. Email: zschonfeld@gmail.com.",18713,10128,1239,208,"New York, NY",Zach Schonfeld,zzzzaaaacccchhh,26284,,https://www.bloomsbury.com/us/24-carat-blacks-ghetto-misfortunes-wealth-9781501355509/,TRUE
,Mon Nov 09 18:32:48 +0000 2020,DepopulationAgenda,,,1,1325868962131950000,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Imagine if the new covid19 vaccine has a side effect of making people infertile? #DepopulationAgenda,https://twitter.com/TaintedAlien/status/1325868962131955713,Sat Dec 12 21:43:06 +0000 2009,TaintedAlien,FALSE,"Unbelievable truths become fiction, uncomfortable?",323,272,523,6,Kernow,Tainted Alien,TaintedAlien,8685,,http://13domains.com,FALSE
,Tue Nov 10 09:27:09 +0000 2020,,,https://twitter.com/BBCBreakfast/status/1326058257727762432,3,1326094031978420000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Very hopeful about this # Covid-19 vaccine! https://t.co/LQW4juYtiA,https://twitter.com/MBclin_neg/status/1326094031978422272,Thu May 14 13:26:10 +0000 2015,MBclin_neg,FALSE,News & views from our specialist clinical negligence team who are renowned for their experience in handling complex claims. @APIL certified senior litigators.,696,708,886,39,"South East, England",Moore Barlow Clinical Negligence,MBclin_neg,5165,,https://www.moorebarlow.com/injury/clinical-negligence/,FALSE
,Sat Dec 05 00:58:40 +0000 2020,,,https://www.sbs.com.au/news/bahrain-becomes-second-nation-to-approve-pfizer-biotech-coronavirus-vaccine?cid=news:socialshare:twitter,0,1335025765528700000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Bahrain becomes second nation to approve Pfizer-BioTech coronavirus vaccine https://t.co/8OgQ7XK0SV via @SBSNews,https://twitter.com/nobby15/status/1335025765528702976,Sat Jun 27 07:33:09 +0000 2009,nobby15,FALSE,Retired IT Specialist,417676,9573,3739,477,"Perth, Western Australia",💧DUKE Clyde (HANSARD)CFW9 (Biden-Harris ELECT)💧,nobby15,1067621,,,FALSE
,Mon Nov 09 12:21:54 +0000 2020,,,https://twitter.com/APHClarkson/status/1325769741898821645,21,1325775621428040000,,,,en,"Greenwich, London",FALSE,8,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I stand with every true Englishman when I say ‘Keep your filthy Euro-immigrant vaccine out of my veins, Mr Barnier.’ https://t.co/vvrPufOaOs",https://twitter.com/politic_animal/status/1325775621428043776,Thu Jul 23 17:38:45 +0000 2009,politic_animal,FALSE,I'm Jo. Head of leader's office @ealingcouncil. 2011's 80th best political tweeter. Downhill since. All views my own/Marcia the cat's. Also @Out_of_the_Loop.,2318,8306,1954,203,London,[Restricted] Animal,politic_animal,102488,,http://travellinganimal.wordpress.com/,FALSE
,Mon Nov 09 19:46:28 +0000 2020,BidenHarris Covid_19 Pfizer Pfizervaccine hope,,https://twitter.com/Reuters/status/1325771337814650886,0,1325887498254420000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#BidenHarris election and now perhaps the solution to the covid plague.. let’s finish this 2020 with a hope we had lost! #Covid_19 #Pfizer #Pfizervaccine #hope https://t.co/M4tiZ1q1KC,https://twitter.com/Claudia82686929/status/1325887498254422016,Mon Oct 19 21:05:28 +0000 2020,Claudia82686929,FALSE,Made in Italy | Based in London | Ten years of expat life | Traveller | Looking for my place in this crazy world,104,2,53,0,"London, England",Claudia,Claudia82686929,65,,https://www.instagram.com/instarealclaudiagram/,FALSE
,Tue Nov 24 17:00:26 +0000 2020,,,https://helenair.com/news/national/dow-crests-30-000-points-on-vaccine-hopes-biden-transition/article_9d57d760-d317-551b-b672-837ec1272761.html#utm_campaign=blox&utm_source=twitter&utm_medium=social,0,1331281532456210000,,,,en,,FALSE,0,,,"<a href=""https://www.townnews.com/"" rel=""nofollow"">BLOX CMS</a>",Investors are encouraged by the latest progress on developing coronavirus vaccines and news that the transition of power to President-elect Joe Biden will finally begin. https://t.co/hds8Vp4wc3,https://twitter.com/helenaironline/status/1331281532456210433,Tue Jan 22 22:50:10 +0000 2008,helenaironline,FALSE,"Bringing you the latest from Montana's capital city. Follow for breaking, state and local news.",218,9068,383,284,"Helena, Montana",Independent Record,helenaironline,69616,,http://www.helenair.com,FALSE
,Tue Nov 10 16:07:00 +0000 2020,weGood weEatGood,,,0,1326194656342840000,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My mother is angry because I refuse to vaccine my son. We lived in New York right around the time coronavirus entered the US, we even went to ChinaTown in Manhattan, and he never got sick because I feed him a healthy diet. 

No vaccine. #weGood #weEatGood",https://twitter.com/BeautifulTruthe/status/1326194656342847488,Sun Nov 25 08:03:05 +0000 2018,BeautifulTruthe,FALSE,🗣 #Certified #Real 💯 #NewPlaylistWhoDis? (biting my swag will give you diabetes type 1&2) #whoshotya 👀 💉,35086,178,323,0,SWAT,Anita BAEkeR🌹,BeautifulTruthe,88615,,http://nofakeLove.com,FALSE
,Wed Nov 18 16:48:32 +0000 2020,,,https://twitter.com/OANN/status/1329076143316602885?s=19,0,1329104213176160000,LeahButlerSmith,1.3291E+18,973899264,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@LeahButlerSmith We dont need a vaccine we have regeneron as a treatment https://t.co/5hK6ERl6nM,https://twitter.com/Jamie66158199/status/1329104213176164353,Fri Sep 04 20:35:25 +0000 2020,Jamie66158199,FALSE,,6733,38,47,0,,Jamie,Jamie66158199,2691,,,FALSE
,Tue Nov 10 10:17:34 +0000 2020,,,https://twitter.com/richardhorton1/status/1326100901405331456,3,1326106718519120000,,,,en,,FALSE,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","👇👇Not a good practice, not good for public trust in vaccines ...  However, ""scientific"" press releases seem to be good for the stock market 🤷🏻‍♀️ https://t.co/qZaNZNhWLs",https://twitter.com/AnGeLaUyEn/status/1326106718519128064,Tue Sep 07 16:59:13 +0000 2010,AnGeLaUyEn,FALSE,"Health policy advisor MSF.
International Relations #QMUL
Infection control,
science, politics, innovation and planetary health
#CheveningAlumni
Personal account",21357,3898,2155,31,Brussels/London ,Angela Uyen,AnGeLaUyEn,7924,,,FALSE
,Tue Nov 10 11:54:24 +0000 2020,,,https://trib.al/w6A9OiG,1,1326131087081310000,,,,en,,FALSE,0,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Coronavirus vaccine testing timeline: What’s next in Covid-19 fight https://t.co/7ZB20jeLBk,https://twitter.com/syracusedotcom/status/1326131087081312259,Sat Sep 27 00:17:13 +0000 2008,syracusedotcom,FALSE,"We bring you the best in Syracuse and Central New York news, sports and more.",174,94010,585,820,"Syracuse, NY",syracuse.com,syracusedotcom,202101,,http://www.syracuse.com,TRUE
,Mon Nov 09 13:54:12 +0000 2020,,,https://www.theguardian.com/world/2020/nov/09/covid-19-vaccine-candidate-effective-pfizer-biontech,8,1325798847340110000,,,,en,,FALSE,0,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I wonder what the logistics of a Covid-19 vaccine are. Will nations share the vaccines across borders or will they prioritise their citizens?
Either way, this sounds like good news!
https://t.co/tDGsA9Iryu",https://twitter.com/atenthongj/status/1325798847340113921,Mon Nov 04 10:31:50 +0000 2013,atenthongj,FALSE,"20 |
Live long and prosper",8857,171,387,1,"Nagaland, India",atenthong,atenthongj,994,,,FALSE
,Tue Nov 10 06:59:38 +0000 2020,,,https://twitter.com/ABC11_WTVD/status/1326056276825083904,0,1326056909888240000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i ain’t takin no vaccine man https://t.co/6U4hTISMzQ,https://twitter.com/teeetop_/status/1326056909888249857,Fri Apr 15 01:04:33 +0000 2011,teeetop_,FALSE,ig: teeetop,28619,3551,2366,4,Raleigh 👹,top 🍭,teeetop_,76227,,,FALSE
,Mon Nov 09 19:11:40 +0000 2020,COVID19,,,4,1325878740598080000,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Best news of the year so far, well at least for the last 34 weeks! One of the many vaccines against #COVID19 being developed and looking extremely positive. We can start to see the light for 2021!!",https://twitter.com/PercyBlakeney63/status/1325878740598083585,Fri Feb 13 06:44:56 +0000 2009,PercyBlakeney63,FALSE,"@JustFlight Gambling Commission, @BAFTA Patron, Creative Industries Fed, VP @SpecialEffect Chair @British_Esports @animalfarmgame @nvmuk trustee",41933,5734,5929,155,Cotswolds Cockney,Andy Payne Orwell's Animal Farm BUY ON STEAM NOW!,PercyBlakeney63,149575,,http://greatescapers.Wordpress.com,TRUE
,Thu Dec 03 20:39:53 +0000 2020,,,,0,1334598251253810000,,,,en,"Chicago, IL",,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Presidents Obama, Bush &amp; Clinton are volunteering to get their Covid-19 vaccines on TV with a National Broadcast to promote public confidence in the vaccine's safety. Sort of like the Super Bowl of Vaccine Game. 
What Musical Group should perform at 1/2 Time. Who shud announce?",https://twitter.com/geobliss/status/1334598251253813249,Tue Apr 22 15:26:36 +0000 2008,geobliss,FALSE,Award Winning Business & Technology Professional. Email georgebliss@yahoo.com Cell Phone or Text 312 217 0510,214,747,1922,17,"Streeterville Chicago, Ill",George Bliss.,geobliss,4626,,http://www.facebook.com/george.bliss.35,FALSE
,Tue Nov 10 04:23:45 +0000 2020,SecondLockdown CovidVaccine coronavirus COVID19 BiharElection2020 Bihar d,,https://news.paasban.org/?p=10184,0,1326017679191380000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thank God, GOOD NEWS COME
Pfizer vaccine trial success tells Covid 19 pandemic battle end soon https://t.co/xTHB46uJEj via 
#SecondLockdown #CovidVaccine #coronavirus #COVID19 #BiharElection2020 #Bihar #d",https://twitter.com/shahbazmasoom/status/1326017679191384065,Fri Jul 26 04:55:51 +0000 2013,shahbazmasoom,FALSE,"TV Host Sach Ki Pukar Masoom K Sath at Paasban News
Motivated Lawyer
Enthusiastic Patriot
Believ in ACTION SPEAKS LOUDER THAN WORDS",275,25,179,0,"لاہور, پاکستان",Shahbaz Masoom,shahbazmasoom,639,,https://news.paasban.org/author/paasban/,FALSE
,Wed Nov 18 13:08:53 +0000 2020,coronavirus CoronavirusVaccine,,https://twitter.com/i/events/1329036374440173568,0,1329048936309390000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Some light of hope... 

#coronavirus 
#CoronavirusVaccine 
 Pfizer and BioNTech say their vaccine is '95% effective' and has passed safety checks  https://t.co/xBrvgiaKSG",https://twitter.com/igaurav24/status/1329048936309395458,Sun Jul 01 06:55:33 +0000 2012,igaurav24,FALSE,Believe in Choice Theory developed by William Glasser. I have never seen World in such critical situation. The only option to live is defeat #CoronaVirus...,16996,37,54,0,Nowhere,GT 🔅 wear mask 😷,igaurav24,4433,,,FALSE
,Sat Nov 28 19:59:11 +0000 2020,,,https://twitter.com/The12fthOfNever/status/1332728270085713920,7,1332776067837380000,,,,en,,FALSE,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I knew the opposition's shrieking over the vaccine was just another manufactured scandal, meant to  distract. https://t.co/Oybiis4qST",https://twitter.com/angryablib/status/1332776067837386752,Tue Oct 22 01:40:55 +0000 2019,angryablib,FALSE,It's a pretty lonely life being an AB Liberal. Thank you Canada for helping elect the best PM in 35 years. #IStandWithTrudeau #OneWTFAtATime,81870,1221,989,2,,@AngryABLib,angryablib,36162,,,FALSE
,Mon Nov 09 13:04:20 +0000 2020,,,https://twitter.com/NPRHealth/status/1325785217810849792,0,1325786301472280000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Effective at WHAT? Is it full of poison and heavy metals like ALL the other “vaccines” you make?
No thanks.
Pretty sure I can survive the common cold on my own, thanks tho ... https://t.co/VSxOuuJoVO",https://twitter.com/PattiannGrigsb1/status/1325786301472280576,Tue Jan 03 00:45:44 +0000 2017,PattiannGrigsb1,FALSE,Sovereign American Patriot My special skill is stating the obvious. Discovered a cure for apathy in 2016 but no one cared. Parler=PMG444,21410,86,305,0,,Pattiann,PattiannGrigsb1,6816,,,FALSE
,Mon Nov 09 16:25:02 +0000 2020,,,,4,1325836809859860000,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I am curious if my Niece will be able to even have a covid19 vaccine because she has allergies. If she isnt able to we still gotta protect her somehow.,https://twitter.com/TheGaychel/status/1325836809859862535,Tue Sep 28 06:43:20 +0000 2010,TheGaychel,FALSE,"Auntie x2, Lesbian, She/Her, Boxer Mom. Seahawks, Cougs, Sounders, 🎮 AEW/NJPW, MMA. BLACK LIVES MATTER! #RipMrBrodieLee",717878,3743,2328,123,The Better Washington,Rachel,TheGaychel,495580,,https://youtu.be/CJQU22Ttpwc,FALSE
,Mon Nov 09 23:18:40 +0000 2020,Pfizervaccine COVID19 vaccine funny comical justsaying gusman,,,0,1325940903563960000,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If it's true that Pfizer have developed a vaccine for COVID, then I hope that I am the Pfirst to Pfuckin get it!
#Pfizervaccine #COVID19 #vaccine #funny #comical #justsaying #gusman",https://twitter.com/FuddHieronymous/status/1325940903563964416,Thu Oct 29 06:58:52 +0000 2020,FuddHieronymous,FALSE,I am a Fudd.  I have a Fudd outlook on the world.,28,9,106,1,Ayrshire,Hieronymous Fudd,FuddHieronymous,94,,,FALSE
,Thu Dec 03 01:46:30 +0000 2020,FluVaccine flu COVID19,,http://vaccines.gov,0,1334313027513020000,,,,en,,FALSE,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT SecAzar: RT @HHS_ASH: It's not too late to get your #FluVaccine.  The #flu vaccine protects you, your loved ones, &amp; your community from flu. It also helps protect essential workers &amp; save medical resources for care of #COVID19 patients. Visit https://t.co/UfdSmmM2Nq to find …",https://twitter.com/HHSRegion10/status/1334313027513028611,Fri Apr 17 17:14:39 +0000 2015,HHSRegion10,FALSE,"Office of the Regional Director for Alaska, Idaho, Oregon, and Washington. Sign up for updates at https://t.co/Lnv8MTpe85.",77,997,1056,75,"Seattle, WA",HHS Region 10,HHSRegion10,17312,,https://www.hhs.gov/about/agencies/iea/regional-offices/region-10/index.html,TRUE
,Mon Nov 09 17:52:31 +0000 2020,coronavirus CashlessSociety GreatReset,,https://twitter.com/RishiSunak/status/1325836180739551232?s=20,1,1325858822087430000,itvnews,1.32585E+18,21866939,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@itvnews The #coronavirus ""vaccine"" has been approved by Nazi butcher Josef Mengele, and the UK's press are pushing it, as well as pushing the #CashlessSociety plan for #GreatReset. ITN are as guilty as Boris in this crime against humanity. https://t.co/5",https://twitter.com/liarpoliticians/status/1325858822087434243,Tue Mar 22 15:43:14 +0000 2011,liarpoliticians,FALSE,"A B'stard who hates lies+deception of politicians, and bastard Youtube abuse copyright to hide MPs crimes.
https://t.co/BjdFl7QpVp",58108,14678,229,285,Communist Police State UK,"Liarpoliticians, UK has rogue Parliament+police",liarpoliticians,235471,,,FALSE
,Tue Nov 10 05:58:28 +0000 2020,,,https://twitter.com/HegKong/status/1325731500537622534,17,1326041513252400000,,,,en,,FALSE,8,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Why would any Nation force an untested, no liability vaccine on its people for a virus with a 99.74% recovery rate?

It simply doesn't make sense for public health

It only makes sense if the motive is profit https://t.co/H9BYXQoghJ",https://twitter.com/jen95873143/status/1326041513252409344,Sun Jun 02 23:25:54 +0000 2019,jen95873143,TRUE,,34751,1866,5002,8,,jen,jen95873143,50457,,,FALSE
,Mon Nov 09 18:25:42 +0000 2020,,,https://twitter.com/BBCBreaking/status/1325769649842171909,3,1325867175400320000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anti-Vaxxers, in replies got me rolling, like how are you so stupid to not believe in vaccines. Need natural selection. https://t.co/75D1RCH7c4",https://twitter.com/jasonl88_/status/1325867175400321025,Fri Feb 15 13:45:04 +0000 2019,jasonl88_,FALSE,🇳🇵 #DCAboveAll #TLWIN,10227,97,139,0,uk,𝐣𝐚𝐬𝐨𝐧,jasonl88_,2654,,,FALSE
,Thu Nov 12 05:50:05 +0000 2020,,,https://on.mktw.net/2ItH4to,21,1326764180955930000,,,,en,,FALSE,6,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What a COVID-19 vaccine would mean for mortgage rates and the housing market https://t.co/O3IMUru8U6,https://twitter.com/MarketWatch/status/1326764180955930624,Thu Jan 11 05:15:48 +0000 2007,MarketWatch,FALSE,"News, personal finance & commentary from MarketWatch.",2604,4013035,199,28073,"New York, NY",MarketWatch,MarketWatch,337444,,http://www.marketwatch.com/,TRUE
,Mon Nov 09 12:03:29 +0000 2020,,,https://www.theguardian.com/world/2020/nov/09/covid-19-vaccine-candidate-effective-pfizer-biontech?CMP=Share_iOSApp_Other,4,1325770986571090000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","More good news!!! I could get used to this 
Covid-19 vaccine candidate is 90% effective, says manufacturer https://t.co/wtpyAh71pU",https://twitter.com/rachelheath/status/1325770986571096064,Wed Dec 03 20:37:26 +0000 2008,rachelheath,FALSE,Novelist. The Finest Type of English Womanhood and Part of the Spell. Book 3 is taking ages. Agent: P Straus at RC&W.,10518,1632,1325,33,Bath,Rachel Heath,rachelheath,36144,,,FALSE
,Mon Nov 09 18:34:30 +0000 2020,GBPUSD Currencies,,https://s68mv.app.goo.gl/18qVr,5,1325869389518920000,,,,en,,FALSE,3,,,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>",GBP/USD pushing against 1.3200 amid upbeat COVID-19 vaccine reports https://t.co/GKWcVY2BLA #GBPUSD #Currencies,https://twitter.com/FXstreetNews/status/1325869389518921728,Mon Mar 30 15:05:53 +0000 2009,FXstreetNews,FALSE,"24/5 real-time forex news. Covering Forex since 2000, now on the @FXScrypto beat too.",149,202976,277,3447,Barcelona,FXStreet News,FXstreetNews,386149,,http://www.FXStreet.com,FALSE
,Tue Nov 17 23:42:36 +0000 2020,,,,1,1328846029081480000,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I’m not an anti-vax but I’m nervous to get EllaMae her regular vaccination with this Covid-19 vax coming out since they’ve slipped shit in without telling me before,https://twitter.com/ItsBreezi_Bitch/status/1328846029081481217,Sat May 15 00:55:47 +0000 2010,ItsBreezi_Bitch,FALSE,25 ♐️,7528,357,906,0,"Tennessee, USA",Breezi,ItsBreezi_Bitch,11761,,,FALSE
